state.fips,state,state.abbr,report.month,unemployment.rate,unemployment,employment,labor.force,employment.population.ratio,labor.force.participation.rate
36,New York,NY,2011-03-01,8.1,772943,8733288,9506231,56.6,61.6
36,New York,NY,2011-04-01,8.1,770101,8723458,9493559,56.5,61.4
36,New York,NY,2011-05-01,8.1,772132,8711503,9483635,56.3,61.3
36,New York,NY,2011-06-01,8.2,777640,8702587,9480227,56.3,61.3
36,New York,NY,2011-07-01,8.3,784692,8701473,9486165,56.2,61.3
36,New York,NY,2011-08-01,8.3,792351,8708594,9500945,56.2,61.3
36,New York,NY,2011-09-01,8.4,799782,8721554,9521336,56.3,61.4
36,New York,NY,2011-10-01,8.5,807195,8736516,9543711,56.3,61.6
36,New York,NY,2011-11-01,8.5,814006,8748504,9562510,56.4,61.6
36,New York,NY,2011-12-01,8.6,819485,8754959,9574444,56.4,61.7
36,New York,NY,2012-01-01,8.6,823999,8757122,9581121,56.4,61.7
36,New York,NY,2012-02-01,8.6,828528,8758084,9586612,56.4,61.7
36,New York,NY,2012-03-01,8.7,833841,8757816,9591657,56.4,61.7
36,New York,NY,2012-04-01,8.7,838211,8756373,9594584,56.3,61.7
36,New York,NY,2012-05-01,8.7,839604,8757979,9597583,56.3,61.7
36,New York,NY,2012-06-01,8.7,836290,8765976,9602266,56.3,61.7
36,New York,NY,2012-07-01,8.6,827617,8780838,9608455,56.4,61.7
36,New York,NY,2012-08-01,8.5,816543,8801370,9617913,56.5,61.8
36,New York,NY,2012-09-01,8.4,806943,8824815,9631758,56.6,61.8
36,New York,NY,2012-10-01,8.3,799859,8845696,9645555,56.7,61.9
36,New York,NY,2012-11-01,8.2,794981,8860603,9655584,56.8,61.9
36,New York,NY,2012-12-01,8.2,790824,8868947,9659771,56.8,61.9
36,New York,NY,2013-01-01,8.1,785921,8869350,9655271,56.8,61.9
36,New York,NY,2013-02-01,8.1,779278,8872227,9651505,56.8,61.8
36,New York,NY,2013-03-01,8,770803,8880955,9651758,56.9,61.8
36,New York,NY,2013-04-01,7.9,762109,8897969,9660078,57,61.8
36,New York,NY,2013-05-01,7.8,755572,8917413,9672985,57.1,61.9
36,New York,NY,2013-06-01,7.8,752426,8932756,9685182,57.1,61.9
36,New York,NY,2013-07-01,7.7,750819,8941331,9692150,57.2,62
36,New York,NY,2013-08-01,7.7,745111,8942726,9687837,57.2,61.9
36,New York,NY,2013-09-01,7.6,732471,8938974,9671445,57.1,61.8
36,New York,NY,2013-10-01,7.4,715986,8934550,9650536,57.1,61.6
36,New York,NY,2013-11-01,7.3,698787,8933068,9631855,57,61.5
36,New York,NY,2013-12-01,7.1,682620,8934768,9617388,57,61.4
36,New York,NY,2014-01-01,7,665465,8891979,9557444,56.7,61
36,New York,NY,2014-02-01,6.8,651822,8896686,9548508,56.8,60.9
36,New York,NY,2014-03-01,6.7,640064,8900374,9540438,56.8,60.9
36,New York,NY,2014-04-01,6.6,629531,8901572,9531103,56.8,60.8
36,New York,NY,2014-05-01,6.5,617980,8903144,9521124,56.8,60.7
36,New York,NY,2014-06-01,6.4,605282,8909035,9514317,56.8,60.7
36,New York,NY,2014-07-01,6.2,593066,8918415,9511481,56.8,60.6
36,New York,NY,2014-08-01,6.1,583160,8931022,9514182,56.9,60.6
36,New York,NY,2014-09-01,6,575621,8946039,9521660,57,60.6
36,New York,NY,2014-10-01,6,568154,8961204,9529358,57.1,60.7
36,New York,NY,2014-11-01,5.9,560008,8974604,9534612,57.1,60.7
36,New York,NY,2014-12-01,5.8,552955,8987189,9540144,57.2,60.7
36,New York,NY,2015-01-01,5.7,546994,8997585,9544579,57.3,60.8
36,New York,NY,2015-02-01,5.7,542781,9010168,9552949,57.4,60.8
36,New York,NY,2015-03-01,5.6,537881,9023616,9561497,57.4,60.9
36,New York,NY,2015-04-01,5.5,530548,9037463,9568011,57.5,60.9
36,New York,NY,2015-05-01,5.4,520209,9049193,9569402,57.6,60.9
36,New York,NY,2015-06-01,5.3,507137,9056618,9563755,57.6,60.9
36,New York,NY,2015-07-01,5.2,493476,9061246,9554722,57.7,60.8
36,New York,NY,2015-08-01,5,481906,9065479,9547385,57.7,60.7
36,New York,NY,2015-09-01,5,473103,9072213,9545316,57.7,60.7
36,New York,NY,2015-10-01,4.9,467914,9084409,9552323,57.8,60.8
36,New York,NY,2015-11-01,4.9,466517,9100847,9567364,57.9,60.8
36,New York,NY,2015-12-01,4.9,466394,9116556,9582950,58,60.9
36,New York,NY,2016-01-01,4.9,465249,9126494,9591743,58,61
36,New York,NY,2016-02-01,4.8,462833,9127609,9590442,58,61
36,New York,NY,2016-03-01,4.8,459698,9119809,9579507,58,60.9
36,New York,NY,2016-04-01,4.8,457784,9106300,9564084,57.9,60.8
36,New York,NY,2016-05-01,4.8,458986,9091949,9550935,57.8,60.7
36,New York,NY,2016-06-01,4.9,462896,9080187,9543083,57.7,60.7
36,New York,NY,2016-07-01,4.9,467434,9072562,9539996,57.7,60.7
36,New York,NY,2016-08-01,4.9,470979,9068476,9539455,57.7,60.6
36,New York,NY,2016-09-01,5,472947,9066158,9539105,57.6,60.6
36,New York,NY,2016-10-01,4.9,471631,9064636,9536267,57.6,60.6
36,New York,NY,2016-11-01,4.9,465795,9065980,9531775,57.6,60.6
36,New York,NY,2016-12-01,4.8,457654,9071509,9529163,57.7,60.6
36,New York,NY,2017-01-01,4.7,450539,9080374,9530913,57.7,60.6
36,New York,NY,2017-02-01,4.7,446003,9091221,9537224,57.8,60.7
36,New York,NY,2017-03-01,4.7,445028,9100810,9545838,57.9,60.7
36,New York,NY,2017-04-01,4.7,447230,9108274,9555504,57.9,60.8
36,New York,NY,2017-05-01,4.7,450545,9113926,9564471,58,60.9
36,New York,NY,2017-06-01,4.7,453630,9117029,9570659,58,60.9
36,New York,NY,2017-07-01,4.8,455610,9117049,9572659,58,60.9
36,New York,NY,2017-08-01,4.8,455055,9113232,9568287,58,60.9
36,New York,NY,2017-09-01,4.7,451672,9105971,9557643,57.9,60.8
36,New York,NY,2017-10-01,4.7,446594,9096611,9543205,57.9,60.7
36,New York,NY,2017-11-01,4.6,441622,9085925,9527547,57.8,60.6
36,New York,NY,2017-12-01,4.6,436420,9077369,9513789,57.8,60.6
36,New York,NY,2018-01-01,4.5,430970,9074847,9505817,57.8,60.5
36,New York,NY,2018-02-01,4.5,425453,9080635,9506088,57.8,60.5
36,New York,NY,2018-03-01,4.4,418918,9093681,9512599,57.9,60.6
36,New York,NY,2018-04-01,4.3,410440,9108362,9518802,58,60.6
36,New York,NY,2018-05-01,4.2,400443,9119951,9520394,58.1,60.7
36,New York,NY,2018-06-01,4.1,389742,9128479,9518221,58.2,60.7
36,New York,NY,2018-07-01,4,379689,9135281,9514970,58.2,60.6
36,New York,NY,2018-08-01,3.9,373149,9142250,9515399,58.3,60.7
36,New York,NY,2018-09-01,3.9,371249,9150233,9521482,58.3,60.7
36,New York,NY,2018-10-01,3.9,373327,9158403,9531730,58.4,60.8
36,New York,NY,2018-11-01,4,377592,9165087,9542679,58.4,60.8
36,New York,NY,2018-12-01,4,382340,9167089,9549429,58.5,60.9
36,New York,NY,2019-01-01,4,385679,9161783,9547462,58.4,60.9
36,New York,NY,2019-02-01,4,385974,9148538,9534512,58.4,60.8
36,New York,NY,2019-03-01,4,383989,9130757,9514746,58.3,60.7
36,New York,NY,2019-04-01,4,380581,9115005,9495586,58.2,60.6
36,New York,NY,2019-05-01,4,376947,9106058,9483005,58.2,60.6
36,New York,NY,2019-06-01,3.9,374451,9105741,9480192,58.2,60.6
36,New York,NY,2019-07-01,3.9,373266,9115194,9488460,58.2,60.6
36,New York,NY,2019-08-01,3.9,372324,9129585,9501909,58.3,60.7
36,New York,NY,2019-09-01,3.9,371583,9145414,9516997,58.4,60.8
36,New York,NY,2019-10-01,3.9,371247,9156652,9527899,58.5,60.9
36,New York,NY,2019-11-01,3.9,371213,9157857,9529070,58.5,60.9
36,New York,NY,2019-12-01,3.9,371454,9156258,9527712,58.5,60.9
36,New York,NY,2020-01-01,3.8,364511,9178410,9542921,58.7,61
36,New York,NY,2020-02-01,3.7,354066,9197589,9551655,58.8,61.1
36,New York,NY,2020-03-01,4.1,388738,9022695,9411433,57.7,60.2
36,New York,NY,2020-04-01,15.3,1392274,7691738,9084012,49.2,58.1
36,New York,NY,2020-05-01,14.5,1318631,7770529,9089160,49.7,58.2
36,New York,NY,2020-06-01,15.6,1467832,7911749,9379581,50.7,60.1
36,New York,NY,2020-07-01,15.9,1527844,8056604,9584448,51.6,61.4
37,North Carolina,NC,1976-01-01,6.5,167899,2428430,2596329,62.3,66.6
37,North Carolina,NC,1976-02-01,6.5,168083,2427272,2595355,62.2,66.5
37,North Carolina,NC,1976-03-01,6.4,166836,2428876,2595712,62.1,66.4
37,North Carolina,NC,1976-04-01,6.3,162649,2436634,2599283,62.2,66.3
37,North Carolina,NC,1976-05-01,6.1,158100,2446767,2604867,62.3,66.3
37,North Carolina,NC,1976-06-01,5.9,154860,2456438,2611298,62.5,66.4
37,North Carolina,NC,1976-07-01,5.9,154102,2462323,2616425,62.5,66.4
37,North Carolina,NC,1976-08-01,6,156232,2463670,2619902,62.4,66.4
37,North Carolina,NC,1976-09-01,6.1,159649,2461795,2621444,62.2,66.3
37,North Carolina,NC,1976-10-01,6.2,163106,2458088,2621194,62,66.1
37,North Carolina,NC,1976-11-01,6.3,165903,2454684,2620587,61.8,66
37,North Carolina,NC,1976-12-01,6.4,166933,2454099,2621032,61.7,65.9
37,North Carolina,NC,1977-01-01,6.3,166491,2458498,2624989,61.7,65.9
37,North Carolina,NC,1977-02-01,6.3,165149,2468219,2633368,61.8,65.9
37,North Carolina,NC,1977-03-01,6.2,163336,2481595,2644931,62,66.1
37,North Carolina,NC,1977-04-01,6.1,161809,2496789,2658598,62.3,66.3
37,North Carolina,NC,1977-05-01,6,160951,2512115,2673066,62.5,66.5
37,North Carolina,NC,1977-06-01,6,160991,2526055,2687046,62.8,66.8
37,North Carolina,NC,1977-07-01,6,161137,2538695,2699832,63,67
37,North Carolina,NC,1977-08-01,5.9,160598,2550986,2711584,63.2,67.1
37,North Carolina,NC,1977-09-01,5.8,158981,2563719,2722700,63.4,67.3
37,North Carolina,NC,1977-10-01,5.7,155664,2576642,2732306,63.6,67.4
37,North Carolina,NC,1977-11-01,5.5,150301,2588972,2739273,63.8,67.5
37,North Carolina,NC,1977-12-01,5.2,143840,2599533,2743373,63.9,67.5
37,North Carolina,NC,1978-01-01,5,136911,2608349,2745260,64,67.4
37,North Carolina,NC,1978-02-01,4.8,130503,2615780,2746283,64.1,67.3
37,North Carolina,NC,1978-03-01,4.6,125816,2622037,2747853,64.1,67.2
37,North Carolina,NC,1978-04-01,4.5,122877,2627794,2750671,64.2,67.2
37,North Carolina,NC,1978-05-01,4.4,121231,2633936,2755167,64.2,67.2
37,North Carolina,NC,1978-06-01,4.3,119986,2640652,2760638,64.2,67.2
37,North Carolina,NC,1978-07-01,4.3,119085,2646913,2765998,64.3,67.2
37,North Carolina,NC,1978-08-01,4.3,118693,2651981,2770674,64.3,67.2
37,North Carolina,NC,1978-09-01,4.3,118758,2656367,2775125,64.3,67.2
37,North Carolina,NC,1978-10-01,4.3,120084,2661152,2781236,64.3,67.2
37,North Carolina,NC,1978-11-01,4.4,122982,2666419,2789401,64.3,67.3
37,North Carolina,NC,1978-12-01,4.5,126980,2670564,2797544,64.3,67.4
37,North Carolina,NC,1979-01-01,4.7,130974,2672026,2803000,64.3,67.4
37,North Carolina,NC,1979-02-01,4.8,133442,2670996,2804438,64.1,67.3
37,North Carolina,NC,1979-03-01,4.8,133512,2668756,2802268,64,67.2
37,North Carolina,NC,1979-04-01,4.7,131977,2666310,2798287,63.8,67
37,North Carolina,NC,1979-05-01,4.7,130221,2664961,2795182,63.7,66.8
37,North Carolina,NC,1979-06-01,4.6,129392,2665500,2794892,63.6,66.7
37,North Carolina,NC,1979-07-01,4.6,129833,2668871,2798704,63.6,66.7
37,North Carolina,NC,1979-08-01,4.7,131596,2675064,2806660,63.6,66.7
37,North Carolina,NC,1979-09-01,4.8,134548,2682527,2817075,63.6,66.8
37,North Carolina,NC,1979-10-01,4.9,137607,2689701,2827308,63.7,66.9
37,North Carolina,NC,1979-11-01,4.9,140254,2695440,2835694,63.7,67
37,North Carolina,NC,1979-12-01,5,143208,2699034,2842242,63.6,67
37,North Carolina,NC,1980-01-01,5.2,147636,2699371,2847007,63.5,67
37,North Carolina,NC,1980-02-01,5.4,154853,2695353,2850206,63.3,66.9
37,North Carolina,NC,1980-03-01,5.8,165312,2687046,2852358,62.9,66.8
37,North Carolina,NC,1980-04-01,6.2,177416,2676067,2853483,62.5,66.7
37,North Carolina,NC,1980-05-01,6.6,188827,2664880,2853707,62.2,66.6
37,North Carolina,NC,1980-06-01,6.9,197611,2656498,2854109,61.9,66.5
37,North Carolina,NC,1980-07-01,7.1,202096,2652401,2854497,61.7,66.4
37,North Carolina,NC,1980-08-01,7.1,201650,2652660,2854310,61.6,66.3
37,North Carolina,NC,1980-09-01,6.9,197623,2656712,2854335,61.6,66.2
37,North Carolina,NC,1980-10-01,6.7,192596,2663213,2855809,61.7,66.2
37,North Carolina,NC,1980-11-01,6.6,188569,2671779,2860348,61.8,66.2
37,North Carolina,NC,1980-12-01,6.5,186209,2683097,2869306,62,66.3
37,North Carolina,NC,1981-01-01,6.4,185753,2696568,2882321,62.2,66.5
37,North Carolina,NC,1981-02-01,6.4,185775,2710591,2896366,62.5,66.7
37,North Carolina,NC,1981-03-01,6.3,184082,2723978,2908060,62.7,66.9
37,North Carolina,NC,1981-04-01,6.2,179961,2734553,2914514,62.8,67
37,North Carolina,NC,1981-05-01,6,173931,2740285,2914216,62.9,66.9
37,North Carolina,NC,1981-06-01,5.8,167295,2741148,2908443,62.8,66.6
37,North Carolina,NC,1981-07-01,5.6,162361,2738070,2900431,62.6,66.4
37,North Carolina,NC,1981-08-01,5.6,160695,2732204,2892899,62.4,66.1
37,North Carolina,NC,1981-09-01,5.6,162121,2724976,2887097,62.2,65.9
37,North Carolina,NC,1981-10-01,7.4,216121,2717519,2933640,61.9,66.9
37,North Carolina,NC,1981-11-01,8,236505,2709304,2945809,61.7,67
37,North Carolina,NC,1981-12-01,8.4,246555,2700438,2946993,61.4,67
37,North Carolina,NC,1982-01-01,8.6,252006,2692400,2944406,61.1,66.8
37,North Carolina,NC,1982-02-01,8.7,255216,2685993,2941209,60.9,66.7
37,North Carolina,NC,1982-03-01,8.8,257866,2680874,2938740,60.7,66.5
37,North Carolina,NC,1982-04-01,8.9,260360,2677426,2937786,60.5,66.4
37,North Carolina,NC,1982-05-01,8.9,262788,2675379,2938167,60.4,66.3
37,North Carolina,NC,1982-06-01,9,265617,2672854,2938471,60.3,66.3
37,North Carolina,NC,1982-07-01,9.2,269238,2668673,2937911,60.1,66.2
37,North Carolina,NC,1982-08-01,9.3,273661,2662886,2936547,59.9,66.1
37,North Carolina,NC,1982-09-01,9.5,278927,2655620,2934547,59.7,66
37,North Carolina,NC,1982-10-01,9.7,284322,2647232,2931554,59.4,65.8
37,North Carolina,NC,1982-11-01,9.9,289011,2639035,2928046,59.2,65.7
37,North Carolina,NC,1982-12-01,10,292175,2631397,2923572,59,65.5
37,North Carolina,NC,1983-01-01,10.1,293593,2624923,2918516,58.8,65.4
37,North Carolina,NC,1983-02-01,10,292689,2622065,2914754,58.7,65.2
37,North Carolina,NC,1983-03-01,9.9,289098,2624599,2913697,58.7,65.2
37,North Carolina,NC,1983-04-01,9.7,283924,2633181,2917105,58.8,65.2
37,North Carolina,NC,1983-05-01,9.5,278050,2647154,2925204,59.1,65.3
37,North Carolina,NC,1983-06-01,9.2,271603,2664988,2936591,59.4,65.5
37,North Carolina,NC,1983-07-01,9,264546,2684649,2949195,59.8,65.7
37,North Carolina,NC,1983-08-01,8.7,257099,2703511,2960610,60.1,65.9
37,North Carolina,NC,1983-09-01,8.4,248836,2720080,2968916,60.4,65.9
37,North Carolina,NC,1983-10-01,8,239343,2734592,2973935,60.6,66
37,North Carolina,NC,1983-11-01,7.7,229109,2747800,2976909,60.8,65.9
37,North Carolina,NC,1983-12-01,7.3,219042,2761284,2980326,61,65.9
37,North Carolina,NC,1984-01-01,7,209923,2776641,2986564,61.3,65.9
37,North Carolina,NC,1984-02-01,6.8,202735,2793476,2996211,61.6,66
37,North Carolina,NC,1984-03-01,6.6,198701,2809866,3008567,61.8,66.2
37,North Carolina,NC,1984-04-01,6.5,197693,2823475,3021168,62,66.4
37,North Carolina,NC,1984-05-01,6.6,199340,2832817,3032157,62.1,66.5
37,North Carolina,NC,1984-06-01,6.7,202587,2837463,3040050,62.1,66.6
37,North Carolina,NC,1984-07-01,6.8,205815,2837927,3043742,62.1,66.6
37,North Carolina,NC,1984-08-01,6.8,208111,2836259,3044370,61.9,66.4
37,North Carolina,NC,1984-09-01,6.9,209199,2834949,3044148,61.8,66.3
37,North Carolina,NC,1984-10-01,6.9,208761,2836545,3045306,61.7,66.2
37,North Carolina,NC,1984-11-01,6.8,206264,2843184,3049448,61.7,66.2
37,North Carolina,NC,1984-12-01,6.6,201823,2854949,3056772,61.8,66.2
37,North Carolina,NC,1985-01-01,6.4,196266,2869381,3065647,62,66.3
37,North Carolina,NC,1985-02-01,6.2,190644,2883406,3074050,62.2,66.3
37,North Carolina,NC,1985-03-01,6,185540,2895136,3080676,62.4,66.4
37,North Carolina,NC,1985-04-01,5.9,181158,2904253,3085411,62.4,66.3
37,North Carolina,NC,1985-05-01,5.7,177397,2911914,3089311,62.5,66.3
37,North Carolina,NC,1985-06-01,5.6,173919,2920327,3094246,62.5,66.3
37,North Carolina,NC,1985-07-01,5.5,170646,2931316,3101962,62.7,66.3
37,North Carolina,NC,1985-08-01,5.4,166528,2946049,3112577,62.9,66.5
37,North Carolina,NC,1985-09-01,5.2,161611,2963613,3125224,63.2,66.7
37,North Carolina,NC,1985-10-01,5,157401,2980922,3138323,63.5,66.9
37,North Carolina,NC,1985-11-01,4.9,155302,2994405,3149707,63.8,67.1
37,North Carolina,NC,1985-12-01,4.9,156037,3001657,3157694,63.9,67.2
37,North Carolina,NC,1986-01-01,5,159264,3002923,3162187,63.8,67.2
37,North Carolina,NC,1986-02-01,5.2,163867,3000899,3164766,63.7,67.2
37,North Carolina,NC,1986-03-01,5.3,168209,2998760,3166969,63.6,67.2
37,North Carolina,NC,1986-04-01,5.4,171235,2998782,3170017,63.6,67.2
37,North Carolina,NC,1986-05-01,5.4,172441,3001746,3174187,63.6,67.2
37,North Carolina,NC,1986-06-01,5.4,172312,3007319,3179631,63.6,67.3
37,North Carolina,NC,1986-07-01,5.4,171526,3014524,3186050,63.7,67.4
37,North Carolina,NC,1986-08-01,5.3,170792,3022092,3192884,63.8,67.4
37,North Carolina,NC,1986-09-01,5.3,170253,3029368,3199621,63.9,67.5
37,North Carolina,NC,1986-10-01,5.3,169432,3036560,3205992,63.9,67.5
37,North Carolina,NC,1986-11-01,5.2,168295,3043762,3212057,64,67.5
37,North Carolina,NC,1986-12-01,5.2,166523,3052084,3218607,64.1,67.6
37,North Carolina,NC,1987-01-01,5.1,164058,3061873,3225931,64.2,67.6
37,North Carolina,NC,1987-02-01,5,160915,3072439,3233354,64.3,67.7
37,North Carolina,NC,1987-03-01,4.9,157516,3083550,3241066,64.5,67.8
37,North Carolina,NC,1987-04-01,4.7,154188,3094828,3249016,64.6,67.8
37,North Carolina,NC,1987-05-01,4.6,150896,3106065,3256961,64.8,67.9
37,North Carolina,NC,1987-06-01,4.5,147701,3117121,3264822,64.9,68
37,North Carolina,NC,1987-07-01,4.4,144745,3127793,3272538,65,68
37,North Carolina,NC,1987-08-01,4.3,142666,3137428,3280094,65.1,68.1
37,North Carolina,NC,1987-09-01,4.3,141498,3145905,3287403,65.2,68.2
37,North Carolina,NC,1987-10-01,4.3,140710,3153161,3293871,65.3,68.2
37,North Carolina,NC,1987-11-01,4.2,139423,3159526,3298949,65.4,68.3
37,North Carolina,NC,1987-12-01,4.2,137319,3164720,3302039,65.4,68.2
37,North Carolina,NC,1988-01-01,4.1,134072,3168621,3302693,65.4,68.2
37,North Carolina,NC,1988-02-01,3.9,129644,3172100,3301744,65.4,68.1
37,North Carolina,NC,1988-03-01,3.8,124561,3175650,3300211,65.4,68
37,North Carolina,NC,1988-04-01,3.6,119666,3180087,3299753,65.4,67.9
37,North Carolina,NC,1988-05-01,3.5,116012,3185849,3301861,65.4,67.8
37,North Carolina,NC,1988-06-01,3.5,114278,3192655,3306933,65.5,67.9
37,North Carolina,NC,1988-07-01,3.5,114549,3200153,3314702,65.6,67.9
37,North Carolina,NC,1988-08-01,3.5,116332,3208084,3324416,65.7,68.1
37,North Carolina,NC,1988-09-01,3.6,118749,3216184,3334933,65.8,68.2
37,North Carolina,NC,1988-10-01,3.6,120673,3224300,3344973,65.9,68.3
37,North Carolina,NC,1988-11-01,3.6,121530,3232535,3354065,66,68.5
37,North Carolina,NC,1988-12-01,3.6,121369,3240766,3362135,66.1,68.6
37,North Carolina,NC,1989-01-01,3.6,120710,3249017,3369727,66.2,68.6
37,North Carolina,NC,1989-02-01,3.6,120222,3256431,3376653,66.3,68.7
37,North Carolina,NC,1989-03-01,3.5,120007,3262641,3382648,66.3,68.8
37,North Carolina,NC,1989-04-01,3.6,120266,3267427,3387693,66.3,68.8
37,North Carolina,NC,1989-05-01,3.6,121000,3270836,3391836,66.3,68.8
37,North Carolina,NC,1989-06-01,3.6,121656,3273706,3395362,66.3,68.8
37,North Carolina,NC,1989-07-01,3.6,121671,3276594,3398265,66.3,68.8
37,North Carolina,NC,1989-08-01,3.6,120751,3280093,3400844,66.3,68.8
37,North Carolina,NC,1989-09-01,3.5,119220,3284745,3403965,66.3,68.8
37,North Carolina,NC,1989-10-01,3.5,117735,3291374,3409109,66.4,68.8
37,North Carolina,NC,1989-11-01,3.4,116819,3299819,3416638,66.5,68.9
37,North Carolina,NC,1989-12-01,3.4,116914,3309591,3426505,66.6,69
37,North Carolina,NC,1990-01-01,3.4,118193,3320147,3438340,65.8,68.1
37,North Carolina,NC,1990-02-01,3.5,120580,3330473,3451053,65.9,68.2
37,North Carolina,NC,1990-03-01,3.6,123880,3339097,3462977,65.9,68.4
37,North Carolina,NC,1990-04-01,3.7,127331,3344747,3472078,65.9,68.5
37,North Carolina,NC,1990-05-01,3.8,130731,3346948,3477679,65.8,68.4
37,North Carolina,NC,1990-06-01,3.9,134592,3345393,3479985,65.7,68.3
37,North Carolina,NC,1990-07-01,4,139573,3341194,3480767,65.5,68.3
37,North Carolina,NC,1990-08-01,4.2,146096,3335799,3481895,65.3,68.2
37,North Carolina,NC,1990-09-01,4.4,154062,3330006,3484068,65.1,68.1
37,North Carolina,NC,1990-10-01,4.7,163135,3324159,3487294,64.8,68
37,North Carolina,NC,1990-11-01,4.9,172388,3319467,3491855,64.6,68
37,North Carolina,NC,1990-12-01,5.2,180857,3316635,3497492,64.5,68
37,North Carolina,NC,1991-01-01,5.4,188270,3315081,3503351,64.4,68
37,North Carolina,NC,1991-02-01,5.5,194535,3315020,3509555,64.3,68
37,North Carolina,NC,1991-03-01,5.7,199572,3316339,3515911,64.2,68.1
37,North Carolina,NC,1991-04-01,5.8,203618,3319148,3522766,64.2,68.1
37,North Carolina,NC,1991-05-01,5.9,206544,3323988,3530532,64.1,68.1
37,North Carolina,NC,1991-06-01,5.9,208121,3330860,3538981,64.2,68.2
37,North Carolina,NC,1991-07-01,5.9,208528,3338288,3546816,64.2,68.2
37,North Carolina,NC,1991-08-01,5.9,208236,3344748,3552984,64.3,68.3
37,North Carolina,NC,1991-09-01,5.9,208180,3349379,3557559,64.3,68.3
37,North Carolina,NC,1991-10-01,5.9,209235,3351661,3560896,64.2,68.2
37,North Carolina,NC,1991-11-01,5.9,211397,3351761,3563158,64.1,68.2
37,North Carolina,NC,1991-12-01,6,213881,3350574,3564455,64.1,68.2
37,North Carolina,NC,1992-01-01,6.1,215964,3350111,3566075,64,68.1
37,North Carolina,NC,1992-02-01,6.1,217454,3351924,3569378,64,68.1
37,North Carolina,NC,1992-03-01,6.1,218399,3357304,3575703,64,68.2
37,North Carolina,NC,1992-04-01,6.1,219205,3366065,3585270,64.1,68.3
37,North Carolina,NC,1992-05-01,6.1,219840,3376281,3596121,64.2,68.4
37,North Carolina,NC,1992-06-01,6.1,220263,3386286,3606549,64.3,68.5
37,North Carolina,NC,1992-07-01,6.1,220491,3395123,3615614,64.4,68.6
37,North Carolina,NC,1992-08-01,6.1,220201,3402121,3622322,64.4,68.6
37,North Carolina,NC,1992-09-01,6,218877,3407148,3626025,64.4,68.5
37,North Carolina,NC,1992-10-01,6,216255,3410897,3627152,64.3,68.4
37,North Carolina,NC,1992-11-01,5.9,212962,3413527,3626489,64.3,68.3
37,North Carolina,NC,1992-12-01,5.8,209680,3415645,3625325,64.2,68.2
37,North Carolina,NC,1993-01-01,5.7,206481,3418019,3624500,64.2,68
37,North Carolina,NC,1993-02-01,5.6,203170,3421061,3624231,64.1,67.9
37,North Carolina,NC,1993-03-01,5.5,199593,3425350,3624943,64.1,67.8
37,North Carolina,NC,1993-04-01,5.4,195264,3431026,3626290,64.1,67.7
37,North Carolina,NC,1993-05-01,5.2,190392,3437394,3627786,64.1,67.6
37,North Carolina,NC,1993-06-01,5.1,185157,3443698,3628855,64.1,67.6
37,North Carolina,NC,1993-07-01,4.9,179355,3449495,3628850,64.1,67.4
37,North Carolina,NC,1993-08-01,4.8,173512,3454839,3628351,64.1,67.3
37,North Carolina,NC,1993-09-01,4.6,168551,3460222,3628773,64.1,67.2
37,North Carolina,NC,1993-10-01,4.5,165205,3465709,3630914,64.1,67.1
37,North Carolina,NC,1993-11-01,4.5,163730,3471168,3634898,64,67.1
37,North Carolina,NC,1993-12-01,4.5,163514,3476872,3640386,64,67.1
37,North Carolina,NC,1994-01-01,4.5,163578,3482846,3646424,64.1,67.1
37,North Carolina,NC,1994-02-01,4.5,163003,3488364,3651367,64.1,67.1
37,North Carolina,NC,1994-03-01,4.4,161814,3492808,3654622,64.1,67
37,North Carolina,NC,1994-04-01,4.4,160616,3497022,3657638,64,67
37,North Carolina,NC,1994-05-01,4.4,160119,3502677,3662796,64,67
37,North Carolina,NC,1994-06-01,4.4,160766,3510712,3671478,64.1,67
37,North Carolina,NC,1994-07-01,4.4,162442,3521343,3683785,64.2,67.1
37,North Carolina,NC,1994-08-01,4.4,163936,3534171,3698107,64.3,67.3
37,North Carolina,NC,1994-09-01,4.4,163860,3548251,3712111,64.4,67.4
37,North Carolina,NC,1994-10-01,4.3,161279,3562512,3723791,64.5,67.5
37,North Carolina,NC,1994-11-01,4.2,156787,3575867,3732654,64.7,67.5
37,North Carolina,NC,1994-12-01,4.1,152286,3585889,3738175,64.7,67.5
37,North Carolina,NC,1995-01-01,4,149590,3590658,3740248,64.7,67.4
37,North Carolina,NC,1995-02-01,4,149767,3591059,3740826,64.6,67.3
37,North Carolina,NC,1995-03-01,4.1,152696,3588915,3741611,64.5,67.2
37,North Carolina,NC,1995-04-01,4.2,157133,3586001,3743134,64.3,67.1
37,North Carolina,NC,1995-05-01,4.3,161416,3584799,3746215,64.2,67.1
37,North Carolina,NC,1995-06-01,4.4,164285,3587160,3751445,64.1,67
37,North Carolina,NC,1995-07-01,4.4,165525,3593380,3758905,64.1,67.1
37,North Carolina,NC,1995-08-01,4.4,166134,3602043,3768177,64.1,67.1
37,North Carolina,NC,1995-09-01,4.4,167058,3611539,3778597,64.2,67.1
37,North Carolina,NC,1995-10-01,4.5,168638,3620972,3789610,64.2,67.2
37,North Carolina,NC,1995-11-01,4.5,170543,3630068,3800611,64.3,67.3
37,North Carolina,NC,1995-12-01,4.5,172551,3639651,3812202,64.3,67.4
